Index,AirportID,City,Country,Latitude,Longitude,Timezone
1684,Akıncı Air Base,Ankara,Turkey,40.07889938,32.56560135,3
1685,Adana Airport,Adana,Turkey,36.98220062,35.28039932,3
1686,İncirlik Air Base,Adana,Turkey,37.0021019,35.42589951,3
1687,Afyon Airport,Afyon,Turkey,38.72639847,30.60110092,3
1688,Antalya International Airport,Antalya,Turkey,36.898701,30.800501,3
1689,Gaziantep International Airport,Gaziantep,Turkey,36.94720078,37.47869873,3
1690,İskenderun Airport,Iskenderun,Turkey,36.57445526,36.15341949,3
1691,Konya Airport,Konya,Turkey,37.979,32.561901,3
1692,Malatya Tulga Airport,Malatya,Turkey,38.353699,38.253899,3
1693,Amasya Merzifon Airport,Merzifon,Turkey,40.829399,35.521999,3
1694,Sivas Nuri Demirağ Airport,Sivas,Turkey,39.813801,36.9035,3
1695,Malatya Erhaç Airport,Malatya,Turkey,38.43529892,38.0909996,3
1696,Kayseri Erkilet Airport,Kayseri,Turkey,38.770401,35.49539948,3
1697,Sivrihisar Airport,Sivrihisar,Turkey,39.45149994,31.36529922,3
1698,Tokat Airport,Tokat,Turkey,40.30743027,36.36740875,3
1699,Çardak Airport,Denizli,Turkey,37.78559875,29.70129967,3
1701,Atatürk International Airport,Istanbul,Turkey,40.976898,28.8146,3
1702,Balıkesir Merkez Airport,Balikesir,Turkey,39.61930084,27.9260006,3
1703,Bandırma Airport,Bandirma,Turkey,40.31800079,27.97769928,3
1705,Eskişehir Air Base,Eskisehir,Turkey,39.78409958,30.58209991,3
1706,Adnan Menderes International Airport,Izmir,Turkey,38.29240036,27.15699959,3
1707,Gaziemir Airport,Izmir,Turkey,38.31909943,27.15940094,3
1708,Çiğli Airport,Izmir,Turkey,38.51300049,27.01009941,3
1709,Isparta Airport,Isparta,Turkey,37.78512192,30.59001923,3
1710,Kütahya Airport,Kutahya,Turkey,39.42670059,30.01689911,3
1712,Yalova Airport,Yalova,Turkey,40.68439865,29.3757,3
1713,Cengiz Topel Airport,Topel,Turkey,40.73500061,30.08329964,3
1715,Dalaman International Airport,Dalaman,Turkey,36.71310043,28.79249954,3
1716,Akhisar Airport,Akhisar,Turkey,38.80889893,27.83390045,3
1718,Imsık Airport,Bodrum,Turkey,37.14009857,27.66970062,3
1719,Samandıra Air Base,Istanbul,Turkey,40.99300003,29.21649933,3
1721,Elazığ Airport,Elazig,Turkey,38.60689926,39.29140091,3
1722,Diyarbakir Airport,Diyabakir,Turkey,37.89390183,40.20100021,3
1723,Erzincan Airport,Erzincan,Turkey,39.71020126,39.52700043,3
1724,Erzurum International Airport,Erzurum,Turkey,39.95650101,41.17020035,3
1726,Trabzon International Airport,Trabzon,Turkey,40.99509811,39.78969955,3
1728,Van Ferit Melen Airport,Van,Turkey,38.46820068,43.33229828,3
1729,Batman Airport,Batman,Turkey,37.92900085,41.11660004,3
1731,Siirt Airport,Siirt,Turkey,37.97890091,41.8404007,3
1732,Kaklıç Airport,Izmir,Turkey,38.51760101,26.97739983,3
1733,Selçuk Efes Airport,Izmir,Turkey,37.95069885,27.32900047,3
1734,Bălți International Airport,Saltsy,Moldova,47.843056,27.777222,2
1735,Chişinău International Airport,Chisinau,Moldova,46.92770004,28.93099976,2
1736,Ohrid St. Paul the Apostle Airport,Ohrid,Macedonia,41.18,20.7423,1
1737,Skopje Alexander the Great Airport,Skopje,Macedonia,41.961601,21.621401,1
1738,Gibraltar Airport,Gibraltar,Gibraltar,36.15119934,-5.34965992,1
1739,Belgrade Nikola Tesla Airport,Belgrade,Serbia,44.81840134,20.3090992,1
1740,Nis Airport,Nis,Serbia,43.337299,21.853701,1
1741,Podgorica Airport,Podgorica,Montenegro,42.359402,19.2519,1
1742,Priština International Airport,Pristina,Serbia,42.5728,21.035801,1
1743,Tivat Airport,Tivat,Montenegro,42.40470123,18.72330093,1
1744,Vršac International Airport,Vrsac,Serbia,45.1469,21.3099,1
1745,M. R. Štefánik Airport,Bratislava,Slovakia,48.17020035,17.21269989,1
1746,Košice Airport,Kosice,Slovakia,48.6631012,21.24110031,1
1747,Kuchyňa Air Base,Malacky,Slovakia,48.40200043,17.11840057,1
1748,Piešťany Airport,Piestany,Slovakia,48.62519836,17.82839966,1
1749,Sliač Airport,Sliac,Slovakia,48.63779831,19.13409996,1
1750,Trenčín Airport,Trencin,Slovakia,48.86500168,17.99230003,1
1751,Poprad-Tatry Airport,Poprad,Slovakia,49.07360077,20.24110031,1
1753,North Caicos Airport,North Caicos,Turks and Caicos Islands,21.9175,-71.939598,-4
1754,Providenciales Airport,Providenciales,Turks and Caicos Islands,21.77359962,-72.26589966,-4
1755,South Caicos Airport,South Caicos,Turks and Caicos Islands,21.51569939,-71.52850342,-4
1756,Arroyo Barril Airport,Samana,Dominican Republic,19.19860077,-69.42980194,-4
1757,Maria Montez International Airport,Barahona,Dominican Republic,18.25149918,-71.12039948,-4
1758,Cabo Rojo Airport,Cabo Rojo,Dominican Republic,17.92900085,-71.64479828,-4
1759,Casa De Campo International Airport,La Romana,Dominican Republic,18.45070076,-68.91179657,-4
1760,Punta Cana International Airport,Punta Cana,Dominican Republic,18.56739998,-68.36340332,-4
1761,Gregorio Luperon International Airport,Puerto Plata,Dominican Republic,19.75790024,-70.56999969,-4
1762,Las Américas International Airport,Santo Domingo,Dominican Republic,18.42970085,-69.66889954,-4
1763,San Isidro Air Base,San Isidoro,Dominican Republic,18.50370026,-69.76170349,-4
1764,Cibao International Airport,Santiago,Dominican Republic,19.40609932,-70.60469818,-4
1765,Bananera Airport,Bananera,Guatemala,15.47350025,-88.83719635,-6
1766,Coban Airport,Coban,Guatemala,15.46899986,-90.40670013,-6
1767,La Aurora Airport,Guatemala City,Guatemala,14.5833,-90.527496,-6
1769,Retalhuleu Airport,Retalhuleu,Guatemala,14.52099991,-91.69730377,-6
1770,San José Airport,San Jose,Guatemala,13.93620014,-90.83580017,-6
1771,Goloson International Airport,La Ceiba,Honduras,15.7425,-86.852997,-6
1772,Ramón Villeda Morales International Airport,San Pedro Sula,Honduras,15.4526,-87.923599,-6
1773,La Laguna Airport,Guanaja,Honduras,16.4454,-85.906601,-6
1774,Juan Manuel Galvez International Airport,Roatan,Honduras,16.316799,-86.523003,-6
1775,Tela Airport,Tela,Honduras,15.7759,-87.4758,-6
1776,Toncontín International Airport,Tegucigalpa,Honduras,14.06089973,-87.21720123,-6
1777,Trujillo Airport,Trujillo,Honduras,15.9268,-85.938202,-6
1778,Boscobel Aerodrome,Ocho Rios,Jamaica,18.4041996,-76.96900177,-5
1779,Norman Manley International Airport,Kingston,Jamaica,17.93569946,-76.78749847,-5
1780,Sangster International Airport,Montego Bay,Jamaica,18.50370026,-77.91339874,-5
1781,Ken Jones Airport,Port Antonio,Jamaica,18.19879913,-76.53450012,-5
1782,Tinson Pen Airport,Kingston,Jamaica,17.98859978,-76.82379913,-5
1783,General Juan N Alvarez International Airport,Acapulco,Mexico,16.75709915,-99.7539978,-6
1784,Del Norte International Airport,Monterrey,Mexico,25.865601,-100.237,-6
1785,Jesús Terán Paredo International Airport,Aguascalientes,Mexico,21.705601,-102.318001,-6
1786,Bahías de Huatulco International Airport,Huatulco,Mexico,15.7753,-96.262604,-6
1787,General Mariano Matamoros Airport,Cuernavaca,Mexico,18.83480072,-99.26129913,-6
1788,Ciudad Acuña New International Airport,Ciudad Acuna,Mexico,29.332899,-101.098998,-6
1789,Ciudad del Carmen International Airport,Ciudad Del Carmen,Mexico,18.65369987,-91.7990036,-6
1790,Nuevo Casas Grandes Airport,Nuevo Casas Grandes,Mexico,30.3974,-107.875,-7
1791,Chilpancingo Airport,Chilpancingo,Mexico,17.574239,-99.515424,-6
1792,Bachigualato Federal International Airport,Culiacan,Mexico,24.76449966,-107.4749985,-7
1793,Chetumal International Airport,Chetumal,Mexico,18.50469971,-88.32679749,-5
1794,Ciudad Obregón International Airport,Ciudad Obregon,Mexico,27.39259911,-109.8330002,-7
1795,Ingeniero Alberto Acuña Ongay International Airport,Campeche,Mexico,19.81679916,-90.50029755,-6
1796,Abraham González International Airport,Ciudad Juarez,Mexico,31.63610077,-106.4290009,-7
1797,General Roberto Fierro Villalobos International Airport,Chihuahua,Mexico,28.70289993,-105.9649963,-7
1798,General Pedro Jose Mendez International Airport,Ciudad Victoria,Mexico,23.70330048,-98.95649719,-6
1800,Cozumel International Airport,Cozumel,Mexico,20.5223999,-86.92559814,-5
1801,General Guadalupe Victoria International Airport,Durango,Mexico,24.12420082,-104.5279999,-6
1802,Amado Nervo National Airport,Tepic,Mexico,21.4195,-104.843002,-7
1803,Ensenada International Airport,Ensenada,Mexico,31.7953,-116.602997,-8
1804,Don Miguel Hidalgo Y Costilla International Airport,Guadalajara,Mexico,20.52179909,-103.310997,-6
1805,General José María Yáñez International Airport,Guaymas,Mexico,27.96899986,-110.9250031,-7
1806,Tehuacan Airport,Tehuacan,Mexico,18.49720001,-97.41989899,-6
1807,General Ignacio P. Garcia International Airport,Hermosillo,Mexico,29.09589958,-111.0479965,-7
1808,Licenciado Miguel de la Madrid Airport,Colima,Mexico,19.277,-103.577002,-6
1809,Isla Mujeres Airport,Isla Mujeres,Mexico,21.24500084,-86.73999786,-5
1810,Plan De Guadalupe International Airport,Saltillo,Mexico,25.54949951,-100.9290009,-6
1811,Ixtepec Airport,Iztepec,Mexico,16.449301,-95.093697,-6
1813,Lázaro Cárdenas Airport,Lazard Cardenas,Mexico,18.00169945,-102.2210007,-6
1814,Valle del Fuerte International Airport,Los Mochis,Mexico,25.68519974,-109.0810013,-7
1815,Del Bajío International Airport,Del Bajio,Mexico,20.9935,-101.481003,-6
1816,Manuel Márquez de León International Airport,La Paz,Mexico,24.0727005,-110.3619995,-7
1817,Loreto International Airport,Loreto,Mexico,25.98920059,-111.3479996,-7
1818,General Servando Canales International Airport,Matamoros,Mexico,25.76989937,-97.52529907,-6
1819,Licenciado Manuel Crescencio Rejon Int Airport,Merida,Mexico,20.93700027,-89.65769959,-6
1820,General Rodolfo Sánchez Taboada International Airport,Mexicali,Mexico,32.6306,-115.241997,-8
1821,General Francisco J. Mujica International Airport,Morelia,Mexico,19.84989929,-101.0250015,-6
1822,Minatitlán/Coatzacoalcos National Airport,Minatitlan,Mexico,18.10339928,-94.58070374,-6
1823,Monclova International Airport,Monclova,Mexico,26.9557,-101.470001,-6
1824,Licenciado Benito Juarez International Airport,Mexico City,Mexico,19.4363,-99.072098,-6
1825,General Mariano Escobedo International Airport,Monterrey,Mexico,25.7784996,-100.1070023,-6
1826,General Rafael Buelna International Airport,Mazatlan,Mexico,23.16139984,-106.2659988,-7
1827,Nogales International Airport,Nogales,Mexico,31.22610092,-110.9759979,-7
1828,Quetzalcóatl International Airport,Nuevo Laredo,Mexico,27.44389915,-99.57050323,-6
1829,Xoxocotlán International Airport,Oaxaca,Mexico,16.99990082,-96.72660065,-6
1830,El Tajín National Airport,Poza Rico,Mexico,20.60269928,-97.46080017,-6
1831,Hermanos Serdán International Airport,Puebla,Mexico,19.15810013,-98.37139893,-6
1832,Ingeniero Juan Guillermo Villasana Airport,Pachuca,Mexico,20.0774,-98.782501,-6
1833,Mar de Cortés International Airport,Punta Penasco,Mexico,31.351987,-113.305177,-7
1834,Piedras Negras International Airport,Piedras Negras,Mexico,28.627399,-100.535004,-6
1835,Licenciado y General Ignacio Lopez Rayon Airport,Uruapan,Mexico,19.39669991,-102.0390015,-6
1836,Licenciado Gustavo Díaz Ordaz International Airport,Puerto Vallarta,Mexico,20.68009949,-105.2539978,-6
1837,Puerto Escondido International Airport,Puerto Escondido,Mexico,15.8769,-97.089103,-6
1838,Querétaro Intercontinental Airport,Queretaro,Mexico,20.6173,-100.185997,-6
1839,General Lucio Blanco International Airport,Reynosa,Mexico,26.0089,-98.2285,-6
1840,Los Cabos International Airport,San Jose Del Cabo,Mexico,23.15180016,-109.7210007,-7
1841,San Felipe International Airport,San Filipe,Mexico,30.93020058,-114.8089981,-8
1842,Ponciano Arriaga International Airport,San Luis Potosi,Mexico,22.25429916,-100.9309998,-6
1843,Tlaxcala Airport,Tlaxcala,Mexico,19.537992,-98.173492,-6
1844,Terán Air Base,Tuxtla Gutierrez,Mexico,16.739901,-93.173301,-6
1845,Francisco Sarabia International Airport,Torreon,Mexico,25.56830025,-103.4110031,-6
1846,Angel Albino Corzo International Airport,Tuxtla Gutierrez,Mexico,16.56360054,-93.02249908,-6
1847,General Abelardo L. Rodríguez International Airport,Tijuana,Mexico,32.54109955,-116.9700012,-8
1848,General Francisco Javier Mina International Airport,Tampico,Mexico,22.29640007,-97.86589813,-6
1849,Tamuin Airport,Tamuin,Mexico,22.0383,-98.806502,-6
1850,Licenciado Adolfo Lopez Mateos International Airport,Toluca,Mexico,19.33709908,-99.56600189,-6
1851,Tapachula International Airport,Tapachula,Mexico,14.79430008,-92.37000275,-6
1852,Cancún International Airport,Cancun,Mexico,21.03650093,-86.87709808,-5
1853,Carlos Rovirosa Pérez International Airport,Villahermosa,Mexico,17.99699974,-92.81739807,-6
1854,General Heriberto Jara International Airport,Vera Cruz,Mexico,19.14590073,-96.18730164,-6
1855,General Leobardo C. Ruiz International Airport,Zacatecas,Mexico,22.89710045,-102.6869965,-6
1856,Ixtapa Zihuatanejo International Airport,Zihuatanejo,Mexico,17.60160065,-101.4609985,-6
1857,Zamora Airport,Zamora,Mexico,20.045,-102.276001,-6
1858,Playa De Oro International Airport,Manzanillo,Mexico,19.14480019,-104.5589981,-6
1859,Zapopan Airport,Zapopan,Mexico,20.747922,-103.461709,-6
1860,Bluefields Airport,Bluefields,Nicaragua,11.99100018,-83.77410126,-6
1861,Los Brasiles Airport,Los Brasiles,Nicaragua,12.18999958,-86.35389709,-6
1862,Leon (Fanor Urroz) Airport,Leon,Nicaragua,12.42920017,-86.90280151,-6
1863,Augusto C. Sandino (Managua) International Airport,Managua,Nicaragua,12.14150047,-86.16819763,-6
1864,Puerto Cabezas Airport,Puerto Cabezas,Nicaragua,14.0472002,-83.38670349,-6
1865,Bocas Del Toro International Airport,Bocas Del Toro,Panama,9.340849876,-82.25080109,-5
1866,Cap Manuel Niño International Airport,Changuinola,Panama,9.458962,-82.515062,-5
1867,Enrique Malek International Airport,David,Panama,8.390999794,-82.43499756,-5
1868,Panama Pacific International Airport,Howard,Panama,8.91479,-79.599602,-5
1869,Marcos A. Gelabert International Airport,Panama,Panama,8.973340034,-79.55560303,-5
1870,Ruben Cantu Airport,Santiago,Panama,8.085599899,-80.94529724,-5
1871,Tocumen International Airport,Panama City,Panama,9.071359634,-79.38349915,-5
1872,Buenos Aires Airport,Buenos Aires,Costa Rica,9.163949,-83.330171,-6
1874,Coto 47 Airport,Coto 47,Costa Rica,8.601559639,-82.96859741,-6
1875,Chacarita Airport,Chacarita,Costa Rica,9.981410027,-84.77269745,-6
1877,El Carmen de Siquirres Airport,El Carmen,Costa Rica,10.20199966,-83.47219849,-6
1878,Finca 10 / Nuevo Palmar Sur Airport,Finca 10,Costa Rica,8.916350365,-83.50730133,-6
1879,Golfito Airport,Golfito,Costa Rica,8.654009819,-83.18219757,-6
1880,Guapiles Airport,Guapiles,Costa Rica,10.21720028,-83.79699707,-6
1881,Daniel Oduber Quiros International Airport,Liberia,Costa Rica,10.5933,-85.544403,-6
1882,Los Chiles Airport,Los Chiles,Costa Rica,11.03530025,-84.70610046,-6
1883,Limon International Airport,Limon,Costa Rica,9.957960129,-83.02200317,-6
1884,Nosara Airport,Nosara Beach,Costa Rica,9.976490021,-85.65299988,-6
1885,Juan Santamaria International Airport,San Jose,Costa Rica,9.993860245,-84.20880127,-6
1886,Pandora Airport,Pandora,Costa Rica,9.732170105,-82.98320007,-6
1887,Palmar Sur Airport,Palmar Sur,Costa Rica,8.951029778,-83.46859741,-6
1889,Quepos Managua Airport,Quepos,Costa Rica,9.443160057,-84.12979889,-6
1890,Santa Clara De Guapiles Airport,Santa Clara,Costa Rica,10.28829956,-83.71350098,-6
1891,San Vito De Java Airport,San Vito De Jaba,Costa Rica,8.826109886,-82.95890045,-6
1892,Monseñor Óscar Arnulfo Romero International Airport,San Salvador,El Salvador,13.4409,-89.055702,-6
1893,Ilopango International Airport,San Salvador,El Salvador,13.69950008,-89.11990356,-6
1894,Les Cayes Airport,Cayes,Haiti,18.27109909,-73.78829956,-5
1895,Cap Haitien International Airport,Cap Haitien,Haiti,19.733,-72.194702,-5
1896,Jacmel Airport,Jacmel,Haiti,18.24110031,-72.51850128,-5
1897,Toussaint Louverture International Airport,Port-au-prince,Haiti,18.57999992,-72.29250336,-5
1898,Gustavo Rizo Airport,Baracoa Playa,Cuba,20.36529922,-74.5062027,-5
1899,Carlos Manuel de Cespedes Airport,Bayamo,Cuba,20.39640045,-76.62139893,-5
1900,Maximo Gomez Airport,Ciego De Avila,Cuba,22.02709961,-78.78959656,-5
1901,Jardines Del Rey Airport,Cunagua,Cuba,22.46100044,-78.32839966,-5
1902,Jaime Gonzalez Airport,Cienfuegos,Cuba,22.14999962,-80.41419983,-5
1903,Vilo Acuña International Airport,Cayo Largo del Sur,Cuba,21.61650085,-81.54599762,-5
1904,Ignacio Agramonte International Airport,Camaguey,Cuba,21.42029953,-77.84750366,-5
1905,Antonio Maceo International Airport,Santiago De Cuba,Cuba,19.96980095,-75.83540344,-5
1906,Florida Airport,Florida,Cuba,21.49970055,-78.20279694,-5
1907,Leeward Point Field,Guantanamo,Cuba,19.90649986,-75.20709991,-5
1908,Mariana Grajales Airport,Guantanamo,Cuba,20.08530045,-75.15830231,-5
1909,José Martí International Airport,Havana,Cuba,22.98920059,-82.40910339,-5
1910,Frank Pais International Airport,Holguin,Cuba,20.78560066,-76.31510162,-5
1911,La Coloma Airport,La Coloma,Cuba,22.33609962,-83.64189911,-5
1912,Orestes Acosta Airport,Moa,Cuba,20.65390015,-74.92220306,-5
1913,Sierra Maestra Airport,Manzanillo,Cuba,20.28809929,-77.08920288,-5
1914,Rafael Cabrera Airport,Nueva Gerona,Cuba,21.83469963,-82.78379822,-5
1915,Playa Baracoa Airport,Baracoa Playa,Cuba,23.03280067,-82.57939911,-5
1916,Pinar Del Rio Airport,Pinar Del Rio Norte,Cuba,22.42140007,-83.67839813,-5
1917,San Antonio De Los Banos Airport,San Antonio De Banos,Cuba,22.87150002,-82.50930023,-5
1918,Abel Santamaria Airport,Santa Clara,Cuba,22.49220085,-79.94360352,-5
1919,Joaquín de Agüero Airport,Santa Lucia,Cuba,21.50945591,-77.02059746,-5
1920,Siguanea Airport,Siguanea,Cuba,21.64249992,-82.95510101,-5
1921,Sancti Spiritus Airport,Sancti Spiritus,Cuba,21.9704,-79.442703,-5
1923,Juan Gualberto Gomez International Airport,Varadero,Cuba,23.03440094,-81.43530273,-5
1924,Hermanos Ameijeiras Airport,Las Tunas,Cuba,20.98760033,-76.93579865,-5
1925,Gerrard Smith International Airport,Cayman Brac,Cayman Islands,19.68700027,-79.88279724,-5
1926,Owen Roberts International Airport,Georgetown,Cayman Islands,19.2928009,-81.35769653,-5
1927,Clarence A. Bain Airport,Clarence Bain,Bahamas,24.28770065,-77.68460083,-5
1928,Andros Town Airport,Andros Town,Bahamas,24.69790077,-77.79560089,-5
1930,Leonard M Thompson International Airport,Marsh Harbor,Bahamas,26.5114,-77.083503,-5
1931,San Andros Airport,San Andros,Bahamas,25.05380058,-78.0490036,-5
1932,Spring Point Airport,Spring Point,Bahamas,22.44179916,-73.97090149,-5
1933,Sandy Point Airport,Sandy Point,Bahamas,26.00460052,-77.39550018,-5
1934,Treasure Cay Airport,Treasure Cay,Bahamas,26.74530029,-77.39129639,-5
1935,Chub Cay Airport,Chub Cay,Bahamas,25.41710091,-77.88089752,-5
1936,Great Harbour Cay Airport,Bullocks Harbour,Bahamas,25.7383,-77.840103,-5
1937,South Bimini Airport,Alice Town,Bahamas,25.69989967,-79.26470184,-5
1941,Exuma International Airport,Great Exuma,Bahamas,23.56259918,-75.87799835,-5
1942,George Town Airport,George Town,Bahamas,23.4666996,-75.78170013,-5
1943,North Eleuthera Airport,North Eleuthera,Bahamas,25.47489929,-76.6835022,-5
1944,Governor's Harbour Airport,Governor's Harbor,Bahamas,25.28470039,-76.33100128,-5
1945,Normans Cay Airport,Norman's Cay,Bahamas,24.59429932,-76.82019806,-5
1946,Rock Sound Airport,Rock Sound,Bahamas,24.89507873,-76.17688179,-5
1947,Staniel Cay Airport,Staniel Cay,Bahamas,24.16909981,-76.43910217,-5
1948,Grand Bahama International Airport,Freeport,Bahamas,26.55870056,-78.69560242,-5
1949,Inagua Airport,Matthew Town,Bahamas,20.97500038,-73.66690063,-5
1950,Deadman's Cay Airport,Dead Man's Cay,Bahamas,23.17900085,-75.09359741,-5
